movieId,movieclipId,sim,rank
95,000056174_er6wSXJC57U,0.3996875195571449,82
95,000001556_DXA3GJb6V-M,0.18514231856227956,83
95,000000163_srDyToPqozI,0.39773946493176215,84
95,000094018_ZQsCM4wE_es,0.1850301203725892,85
95,000047200_SP3dZjTveeo,0.3976566823938149,86
95,000026398_Vx3I6XjqCho,0.1848477720477999,87
95,000005903_8iQKnefUJNg,0.3972338867125664,88
95,000101076_P0A0LnjsGSA,0.1845947519458001,89
95,000047200_2NUEEQ5IOGg,0.39615636336210636,90
95,000001876_-nIwFGmgYMs,0.18326076331695626,91
95,000066171_tjRYZON0o9w,0.3960349090674748,92
95,000001100_e77ybggTHHg,0.18277394245209036,93
95,000001603_QQvcg1NNqWQ,0.39414534922655825,94
95,000000150_lMtWWls4oas,0.18234750462545918,95
95,000000196_MFvi1YVig8w,0.39402917095675466,96
95,000004618_8IJEqeoPPs8,0.1817598203662401,97
95,000045499_U-RYUQZFIhI,0.3925288515611502,98
95,000004654_c0JxgKT4jZc,0.18132057669165927,99
101,000005956_ns-qtoxnAS8,0.5590626034363414,0
101,000000101_SmFDafzmklA,0.22361543045929028,1
101,000000101_vLXjWGI8sfw,0.4667375580525981,2
101,000000101_21mtTvR21Ts,0.20871695325794226,3
101,000000122_IZGhNReGZTs,0.44749337610304396,4
101,000001392_V2weMKLFJLo,0.20024245414296094,5
101,000005791_wyKfuDzbbOI,0.44549602092122953,6
101,000000101_QihI3ORsFn0,0.19373184517916497,7
101,000000125_kaZ87rTNkDA,0.44334232234494403,8
101,000052973_rpp930f_fhU,0.19061731384609795,9
101,000000094_E8LYvflSTAE,0.4318074604546299,10
101,000001270_zZJ7cq6T3v4,0.1896583610625505,11
101,000002336_sEnFt6neTu0,0.4295640139733701,12
101,000001392_TQrzX_5FO1k,0.18635943537732388,13
101,000004447_GQmt9W6Ky7U,0.4282698132243723,14
101,000000101_UkYl0Qxgkpw,0.1853441359090006,15
101,000005956_-TPRG6Yqzf4,0.42645679938836345,16
101,000001392_QzymqXvURkw,0.1846241042160415,17
101,000003253_nV9U23YXgiY,0.41668870041448425,18
101,000000101_-swpG7VRhpQ,0.18378593840586419,19
101,000004014_yoGdST0RFuc,0.41271469382947507,20
101,000005092_ClQNLSnl1ow,0.18339841369676446,21
101,000006287_lAgPsmTxBfc,0.4118864810987327,22
101,000077820__ZHytX1097U,0.18126580208732754,23
101,000003451_ASnNWCK3kiQ,0.41144872374334857,24
101,000001392_TDecVpSLT38,0.17958978729749242,25
101,000000271_MNWmA8mmbH4,0.4097526319041287,26
101,000001392_zk0AexuAhlw,0.1782207000985108,27
101,000000357_mw3M1fIiegc,0.4092149005834377,28
101,000114980_qB78U2aWihU,0.17625557986339713,29
101,000006265_hu2AlkyvIe0,0.4088266614309733,30
101,000001302_v6bD23vEigE,0.1760939064452317,31
101,000001485_Zh6NzOHOU8s,0.4082551590615764,32
101,000003424_jc6_XgtOQgI,0.17555573636010344,33
101,000067734_kYlPy24WJzU,0.40790793876236764,34
101,000003019_bSW_sW_A8pg,0.17374665820486004,35
101,000000474_p8wvEC_cBU4,0.4078176870130671,36
101,000003225_dCxgKZ5QV5E,0.17372903531259684,37
101,000001680_X5wAXtQ0oDY,0.40550501678343276,38
101,000002416_zzT9PNezxWw,0.17313712490492225,39
101,000001396_oG5vsPJ5Tos,0.40409180467380584,40
101,000000104_z7coL1WcCoI,0.17299309198244178,41
101,000002881_v5-gQQunvJw,0.4019174210843028,42
101,000002694_UMlZ90ZNGJI,0.17175919131293974,43
101,000000886_p0-xbD-mRLs,0.4015650837290309,44
101,000001392_tAx_zjVXTOs,0.17087234903364537,45
101,000000122_O7VH8LKDnr0,0.40140106509041795,46
101,000001392_mOpvoWxjz90,0.17082895516723373,47
101,000002501_udHB3tftPz4,0.39922005579683895,48
101,000115162_ODeWs0Eu8n0,0.1705084368424588,49
101,000005293_FCYA84FwbC0,0.3979894154086554,50
101,000077820_3FG9eGmAPeY,0.16998096527585493,51
101,000058655_MDdgxMEIYFI,0.3972353977857417,52
101,000002891_diteeSODzTQ,0.16912844535394023,53
101,000001680_sj93sTcEJYA,0.39618997398623856,54
101,000080549_KKD0B8uROMI,0.16790849687543202,55
101,000000329_vXNr2xtv09Y,0.3961710616847911,56
101,000004950_hfNvGT9X-7Q,0.1676841359784637,57
101,000008638_dcsByxGdYO0,0.3950860798017829,58
101,000003127_oxA2tQ6kfdE,0.1670504675970141,59
101,000001746_DFEuw-bNldk,0.39405315538624086,60
101,000001961_Bp9AClR8qCY,0.1669151724324708,61
101,000006287_PGy7bpf9ibo,0.3926602383672413,62
101,000002891_uPAXLQIxBGY,0.16566531348187222,63
101,000000125_yjU5akwca64,0.39186498607510345,64
101,000004679_mzNUbT2sQT4,0.1656239770148119,65
101,000001620_QpxdbtnTXXY,0.3906369618309804,66
101,000003526_RF0YXIambdI,0.16493461926079428,67
101,000000543_ah7mS9H_TOM,0.3889719756534422,68
101,000004787_kkPlTMNQ1Mk,0.16478651113181855,69
101,000005529_5_B-hXtddxw,0.3879939617972979,70
101,000004232_jQKx2XTcd_I,0.16420920036283587,71
101,000000252_LKpCK8OtA1s,0.3874683809930986,72
101,000005524_PNJ_FxaMYUw,0.16400675272683507,73
101,000004014_xftZzmdlCKk,0.38454548871286875,74
101,000005529_-7-C6lSAfOs,0.1635675834527846,75
101,000004353_Xwl5DKs5HL0,0.38357763330331246,76
101,000004232_qFL0bfzriR0,0.16355758907577703,77
101,000067734_JXEpQzze8Wo,0.3835187552031557,78
101,000000163_doVYFjIJcfU,0.16255830513442732,79
101,000008638_Gk3MgTTHdLs,0.3821771734503751,80
101,000005092_VjfjS0R1bdk,0.16208222576803108,81
101,000001345_ZpX0rril7QA,0.3819913911728591,82
101,000002241_Y6jBV4wDoO4,0.16202037328317964,83
101,000004246_4YZy2deJstI,0.3810201961074074,84
101,000004232_AHHH770W4Wk,0.1619719672214614,85
101,000002791_y_7o1pAwhDA,0.3807916832376821,86
101,000000524_TY0LUIIwo8k,0.16172206149174415,87
101,000001729_N7W2F1GcD-A,0.38017079798948283,88
101,000004718_9oVoJMVsKtk,0.1615985757215578,89
101,000027876_sLlQvz0y7QM,0.37996055283914526,90
101,000001485_pnaWqq2eRcc,0.1611885611502999,91
101,000005791_ToZx1LjLmrM,0.3791022523031145,92
101,000067734_BgDmIxfkPFE,0.1611505241277607,93
101,000001680_eeR4VQyoLdc,0.3785067935242337,94
101,000006966_MuTaXwt02vA,0.16110594517704527,95
101,000002001_j19-hpjJ4ok,0.37805626804932035,96
101,000004373_y587UlBV9jg,0.16093343722809172,97
101,000004246_qNkP2Y5wme0,0.37744529028579665,98
101,000006966_fIT7VMVju0A,0.16089645842467634,99
104,000000104_8qaAKxJp0EM,0.5184249574585643,0
104,000000216_B0vKK-4qJac,0.19017923650187255,1
104,000003157_sPHeq8OM-dU,0.44895850862801023,2
104,000000104_0u5O2--9www,0.19015119923417267,3
104,000000104_8QJiAK-s5a0,0.43673495289366676,4
104,000001392_TDecVpSLT38,0.1865999679652241,5
104,000006155_W2Q27LruEnA,0.4282560645390095,6
104,000001270_zZJ7cq6T3v4,0.186463012670421,7
104,000000104_z7coL1WcCoI,0.42752301159064754,8
104,000000104_3dluAhOU1cA,0.1852074527114007,9
104,000103335_UsKSjKrIEq8,0.42622867297831946,10
104,000077820_3FG9eGmAPeY,0.18475569697968397,11
104,000112303_Y15QXiFUV8U,0.41899587489857715,12
104,000001392_V2weMKLFJLo,0.18298969948085844,13
104,000003386_3ema7lfEAMk,0.417634371915444,14
104,000002195_qWEaCJlKZXs,0.18290563848868258,15
104,000052973_fsaidN93VnA,0.4164847764666055,16
104,000006265_hvZiZFDE3A8,0.18171288916789577,17
104,000003157_ICRVd--TY-U,0.41414253505987836,18
104,000003526_sTYIlyRGrA4,0.1812023297539263,19
104,000000435_oDeQU3l-JSg,0.4118978404531166,20
104,000001952_IC2crLlclNA,0.18053878329434953,21
104,000005222_1nKBe0dzhvg,0.41099379441132383,22
104,000004232_AHHH770W4Wk,0.1769640949055968,23
104,000005419_Pf4RjsdJE0I,0.4093131011265651,24
104,000002694_UMlZ90ZNGJI,0.17635663613491967,25
104,000119141_OyziGbUQBIc,0.40878332475810186,26
104,000000524_G8c6j-LS-ZI,0.17470413570326374,27
104,000044972_HLnNY2KiQEQ,0.4051310330495953,28
104,000000524_TY0LUIIwo8k,0.17457814856971593,29
104,000119141_74PUHyVj4BQ,0.40293045937650734,30
104,000005449_Wg89Bj_9Wg4,0.17230777371636108,31
104,000004388_ZSoIlS4LQiI,0.40041928684556016,32
104,000003361_PlwmOgcEry8,0.17160560066736116,33
104,000000435_402xHwQGVsE,0.3999365597590655,34
104,000000104_qDR_yTik_xo,0.17119142510420823,35
104,000113159_EegoLE6n-Gk,0.3982181114559283,36
104,000003177_5Mb6xTtmtuA,0.17114838438191687,37
104,000003362_nvdBfpA8r4o,0.39542606447799233,38
104,000004116_2NLGmRYLvsY,0.16960776134749028,39
104,000002501_udHB3tftPz4,0.3944067852321743,40
104,000067734_BgDmIxfkPFE,0.16911164645246649,41
104,000006155_oxLuG0BYYwE,0.39253345509563575,42
104,000001393_6ZZI6-zh0GM,0.16717617535265597,43
104,000004898_Fgl7tImKroU,0.3924720746285323,44
104,000000524_wur5ljnTCzQ,0.1659764906785466,45
104,000005572_oSpMQ0WtrSs,0.3922620552151536,46
104,000004787_Az1HHd0e0hg,0.16480269797832167,47
104,000004499_nKDUDF3cgRA,0.3918367637015114,48
104,000001392_tAx_zjVXTOs,0.16460297171585922,49
104,000007438_ETTsJggQl3I,0.3911638449772577,50
104,000003526_Mn5ayQd7Y0Q,0.1640938237110592,51
104,000003763_rqdEaDM2PWM,0.3905997008612629,52
104,000003177_D0Gxk6zCSFQ,0.16356416998643,53
104,000005572_ZtE1j9UnzC4,0.3883524705761374,54
104,000003424_jc6_XgtOQgI,0.16258328211019588,55
104,000089864_0RWk0XTaEX4,0.38744505414973424,56
104,000004116_PSmJNK9zhR0,0.16189932519502337,57
104,000004388_4vcNnS9k884,0.38733566691341825,58
104,000059900_8DkbFJ3uz54,0.16153539225110497,59
104,000004015_uL2gxb-TcLM,0.3851893173216571,60
104,000001950_iI8w5AQJcN8,0.16144984894143233,61
104,000002195_OG9EDE_bnws,0.38483339829871327,62
104,000004718_hEDeIvU1si8,0.16055853142933316,63
104,000100390_1shru4620TE,0.38386449601106387,64
104,000004679_JOBYJrVQm3A,0.1602371528177228,65
104,000103335_JjSpGeBqJR8,0.3832506239256924,66
104,000000101_UkYl0Qxgkpw,0.15988162616553375,67
104,000005956_ADmX9eMEV9U,0.38292414999173485,68
104,000003526_RF0YXIambdI,0.15966710491147343,69
104,000053993_l8aozWddbPA,0.3825945928679677,70
104,000000543_RJACPfUU3nk,0.15963835790598405,71
104,000005629_AY1ze9t3lus,0.38135610624567307,72
104,000000216_o7WSgC9oGic,0.15943664964968876,73
104,000001468_I2v7jlIBL1A,0.38061574485847516,74
104,000001393_QhVuXKypPs0,0.15866115561437782,75
104,000005092_GNWJFqW17yg,0.38039174807157655,76
104,000002195_F-gTRiA6Ncs,0.15849999881839974,77
104,000091414_Hi_NmfSbE3g,0.3793808455448751,78
104,000005264_4pmBvrehyTk,0.15747246085063948,79
104,000001667_GbOXTIymvqc,0.3760894872693836,80
104,000077820_EMta7CcNgGs,0.1574557071011049,81
104,000002144_NWcBwgxUyuM,0.37604184694059395,82
104,000004132_p6HbXVaNFfc,0.1573890253126375,83
104,000001378_WGBw3zwzqwI,0.37454218925679333,84
104,000005989_DCOm4osfWn8,0.15737988451858453,85
104,000001468_adatkf9XY44,0.3743308055004896,86
104,000000104_7BwxSHs9elk,0.1572206707463228,87
104,000074946_DPksJcC1e_c,0.37427275378763425,88
104,000077820__ZHytX1097U,0.15721328890127725,89
104,000003071_PI35KfPB7nM,0.37351701515356805,90
104,000000101_vLXjWGI8sfw,0.1571814285868172,91
104,000000327_Zlqovh9U5v0,0.3733332309817712,92
104,000005092_VjfjS0R1bdk,0.15714860927669444,93
104,000001242_FFWLkCnT50s,0.371800411432266,94
104,000002241_Y6jBV4wDoO4,0.15705816299738717,95
104,000001729_3e7wbs_xfas,0.3710685319641847,96
104,000059900_utYsQTUae5w,0.15689840311511583,97
104,000005956_lDRzG3mH-DQ,0.3700610803176493,98
104,000004116_5RzSW0dc9dE,0.15675680723105012,99
122,000005956_-TPRG6Yqzf4,0.48386283019552095,0
122,000000122_iMzGaN5Sg3w,0.2439245654606652,1
122,000000474_p8wvEC_cBU4,0.46966915280434723,2
122,000000122_NP7_SIRfo-c,0.20893634853413842,3
122,000004011_RD6BaHKMTXk,0.4643714873153258,4
122,000001385_sQC7OzU_d18,0.2015892687003847,5
122,000005956_ns-qtoxnAS8,0.45915341773955104,6
122,000006576_mTYwZEhFwu0,0.20079497082540226,7
122,000005293_FCYA84FwbC0,0.4571380246806768,8
122,000000435_XkvIlrLiy9o,0.19882324706284138,9
122,000001396_oG5vsPJ5Tos,0.44703742337952657,10
122,000003115_hakOPlxrlyk,0.19471566862978573,11
122,000000508_mjbxL_v2DPk,0.44373160493826513,12
122,000006265_tPy34tjLOyk,0.1935673263515954,13
122,000000122_O7VH8LKDnr0,0.4333304388019602,14
122,000005025_HDq2KcdmVU8,0.19327426978668394,15
122,000002501_udHB3tftPz4,0.4301362415938789,16
122,000002891_gZY_zy2hAHA,0.19308576889040455,17
122,000004036_2nChsqAPyHw,0.4292671564458345,18
122,000005572_N_tNwz5Bxwk,0.19232732138708347,19
122,000007162_UmNPw-PeG8g,0.42745499264464293,20
122,000005572_RczW1gIRBjY,0.19153884082765804,21
122,000001485_Zh6NzOHOU8s,0.42379533523097457,22
122,000005529_R_shARjqjLA,0.1912860123176147,23
122,000001895_nxRZisFQdTE,0.42312281642623417,24
122,000000122_v4kXrblmBE8,0.1884299340789243,25
122,000001746_M7iC24MaxxI,0.4215209524862239,26
122,000004373_g0mHVE8ebqA,0.18726392774493658,27
122,000002791_y_7o1pAwhDA,0.4184891261340699,28
122,000003019_zJZiy6BuuLY,0.18709353770897652,29
122,000000122_IZGhNReGZTs,0.4182219021305407,30
122,000004285_ch6zVPr6lWM,0.18531848364130846,31
122,000040629_VSMKvHRbHC8,0.4180847435139274,32
122,000004388_pwt49IF0uG0,0.18507842628480356,33
122,000000329_vXNr2xtv09Y,0.41807389761267655,34
122,000039231_87idpAngKc0,0.18396646251678622,35
122,000044189_9aaVOicCVcY,0.41685256462896253,36
122,000005529_nkelgV49oGQ,0.18308588182701496,37
122,000006287_lAgPsmTxBfc,0.41638103357425765,38
122,000002241_SrNNEi50cl4,0.1828612364033471,39
122,000002501_TUlYMYQD3ZE,0.41615563831756847,40
122,000000132_GSR6orbPFjo,0.18280410368008962,41
122,000001345_ZpX0rril7QA,0.4158797727002789,42
122,000002447_LoT3AimKXmk,0.18205200875507482,43
122,000004246_4YZy2deJstI,0.41311135769348056,44
122,000000122_qYgpnWoRbXg,0.18178127917572162,45
122,000067734_kYlPy24WJzU,0.4129193039981354,46
122,000000104_z7coL1WcCoI,0.18114805855677968,47
122,000001717_kaXM8DMSm-g,0.4125416366414154,48
122,000004285_s5jDTz07buw,0.18098884022915307,49
122,000053993_V7bO0UmtpFs,0.4115405630956972,50
122,000005529_rAKR-BBQY2M,0.18083232334654262,51
122,000006265_hvZiZFDE3A8,0.4110438685142678,52
122,000004388_5t_tgiWatvs,0.18052573678154066,53
122,000000266_lpwrDEfCESg,0.4098595099439544,54
122,000000271_V6I4cJ1kJVc,0.18018468214086333,55
122,000002336_sEnFt6neTu0,0.409754380689677,56
122,000006642_YGwPTU-SvbI,0.17991982616458835,57
122,000067734_JXEpQzze8Wo,0.4089964514356337,58
122,000000372_HvhH6_TMxWw,0.17916935389348357,59
122,000004246_qNkP2Y5wme0,0.405448384381203,60
122,000001385__uw-hnKrV80,0.1790107738858498,61
122,000005791_wyKfuDzbbOI,0.4034630705368219,62
122,000005617_4Ufv8hcJZ_A,0.17854348942025275,63
122,000003451_ASnNWCK3kiQ,0.40344407500699364,64
122,000000271_DEDWjeRGMks,0.1772649067151433,65
122,000000508_YkpHalgTqpw,0.40173403525206014,66
122,000004064_BOYsnywXTu8,0.17716361609607215,67
122,000005293_d9-DFXwcmFI,0.40122429275532745,68
122,000003794_24kOoUWjz5Q,0.1769178194955969,69
122,000004014_yoGdST0RFuc,0.40084905968939233,70
122,000003362__SR4O2gcXYA,0.1759142210256235,71
122,000027876_sLlQvz0y7QM,0.4008187446137436,72
122,000003961_Z3yJF1FX9hY,0.1756968185590692,73
122,000000132_2mezAYW6Qiw,0.39852110406420055,74
122,000002416_0uqjznmTp80,0.17568642286519073,75
122,000000372_YVOKgKYJB2E,0.397024546542766,76
122,000004232_6rl0rXHWtbQ,0.17542055914121837,77
122,000001729_6v6C3lZ9Ic0,0.39612421711218254,78
122,000003087_Je4QCA5KCuc,0.17524507401563238,79
122,000004232_93Z1sPjzz8w,0.39531189687669915,80
122,000004373_89lwQxQm5co,0.17463702461620723,81
122,000047518_QZjmr4_K8To,0.39451032161917565,82
122,000005449_oEtIf_2mzJc,0.17451799548947558,83
122,000003785_ZAerssgC4pc,0.3933874867678116,84
122,000003225_bHjHDiu2UR8,0.1743954351845554,85
122,000000271_MNWmA8mmbH4,0.39231413160034073,86
122,000004014_ALImNM6jWZw,0.17437843611228582,87
122,000000101_SmFDafzmklA,0.3922264955700788,88
